http://id.loc.gov/ontologies/bibframe/CopyrightRegistration	class	http://id.loc.gov/ontologies/bibframe/CopyrightRegistration	Copyright registration	Copyright or Legal Deposit registration information	
http://id.loc.gov/ontologies/bibframe/CoverArt	class	http://id.loc.gov/ontologies/bibframe/CoverArt	Cover art	Cover illustration of a resource.	
http://id.loc.gov/ontologies/bibframe/Review	class	http://id.loc.gov/ontologies/bibframe/Review	Review	Review of a resource.	
http://id.loc.gov/ontologies/bibframe/TableOfContents	class	http://id.loc.gov/ontologies/bibframe/TableOfContents	Table of contents	Table of contents of a resource.	
http://id.loc.gov/ontologies/bibframe/Extent	class	http://id.loc.gov/ontologies/bibframe/Extent	Extent	Number and type of units and/or subunits making up a resource.	
http://id.loc.gov/ontologies/bibframe/BaseMaterial	class	http://id.loc.gov/ontologies/bibframe/BaseMaterial	Base material	Underlying physical material of a resource.	
http://id.loc.gov/ontologies/bibframe/AppliedMaterial	class	http://id.loc.gov/ontologies/bibframe/AppliedMaterial	Applied material	Physical or chemical substance applied to a base material of a resource.	
http://id.loc.gov/ontologies/bibframe/Emulsion	class	http://id.loc.gov/ontologies/bibframe/Emulsion	Emulsion	Suspension of light-sensitive chemicals used as a coating on a microfilm or microfiche, e.g., silver halide.	
http://id.loc.gov/ontologies/bibframe/Mount	class	http://id.loc.gov/ontologies/bibframe/Mount	Mount	Physical material used for the support or backing to which the base material of a resource has been attached.	
http://id.loc.gov/ontologies/bibframe/ProductionMethod	class	http://id.loc.gov/ontologies/bibframe/ProductionMethod	Production method	Process used to produce a resource	
http://id.loc.gov/ontologies/bibframe/Generation	class	http://id.loc.gov/ontologies/bibframe/Generation	Generation	Relationship between an original carrier and the carrier of a reproduction made from the original.	
http://id.loc.gov/ontologies/bibframe/Layout	class	http://id.loc.gov/ontologies/bibframe/Layout	Layout	Arrangement of text, images, tactile notation, etc., in a resource.	
http://id.loc.gov/ontologies/bibframe/BookFormat	class	http://id.loc.gov/ontologies/bibframe/BookFormat	Book format	Result of folding a printed sheet to form a gathering of leaves.	
http://id.loc.gov/ontologies/bibframe/FontSize	class	http://id.loc.gov/ontologies/bibframe/FontSize	Font size	Size of the type used to represent the characters and symbols in a resource.	
http://id.loc.gov/ontologies/bibframe/Polarity	class	http://id.loc.gov/ontologies/bibframe/Polarity	Polarity	Relationship of the colors and tones in an image to the colors and tones of the object reproduced.	
http://id.loc.gov/ontologies/bibframe/ReductionRatio	class	http://id.loc.gov/ontologies/bibframe/ReductionRatio	Reduction ratio	Size of a micro-image in relation to the original from which it was produced.	
http://id.loc.gov/ontologies/bibframe/SoundCharacteristic	class	http://id.loc.gov/ontologies/bibframe/SoundCharacteristic	Sound characteristic	Technical specification relating to the encoding of sound in a resource.	
http://id.loc.gov/ontologies/bibframe/RecordingMethod	class	http://id.loc.gov/ontologies/bibframe/RecordingMethod	Type of recording	Method used to encode audio content for playback, e.g., analog, digital.	http://id.loc.gov/ontologies/bibframe/SoundCharacteristic
http://id.loc.gov/ontologies/bibframe/RecordingMedium	class	http://id.loc.gov/ontologies/bibframe/RecordingMedium	Recording medium	Type of medium used to record sound on an audio carrier, e.g., magnetic, optical.	http://id.loc.gov/ontologies/bibframe/SoundCharacteristic
http://id.loc.gov/ontologies/bibframe/PlayingSpeed	class	http://id.loc.gov/ontologies/bibframe/PlayingSpeed	Playing speed	Speed at which an audio carrier must be operated to produce the sound intended, e.g., 78 rpm, 19 cm/s.	http://id.loc.gov/ontologies/bibframe/SoundCharacteristic
http://id.loc.gov/ontologies/bibframe/GrooveCharacteristic	class	http://id.loc.gov/ontologies/bibframe/GrooveCharacteristic	Groove characteristic	Groove width of an analog disc or the groove pitch of an analog cylinder, e.g., coarse groove, microgroove	http://id.loc.gov/ontologies/bibframe/SoundCharacteristic
http://id.loc.gov/ontologies/bibframe/TrackConfig	class	http://id.loc.gov/ontologies/bibframe/TrackConfig	Track configuration	Configuration of the audio track on a sound-track film, e.g., center track, edge track.	http://id.loc.gov/ontologies/bibframe/SoundCharacteristic
http://id.loc.gov/ontologies/bibframe/TapeConfig	class	http://id.loc.gov/ontologies/bibframe/TapeConfig	Tape configuration	Number of tracks on an audiotape, e.g., 12 track.	http://id.loc.gov/ontologies/bibframe/SoundCharacteristic
http://id.loc.gov/ontologies/bibframe/PlaybackChannels	class	http://id.loc.gov/ontologies/bibframe/PlaybackChannels	Configuration of playback channels	Configuration/number of sound channels used to make a recording, such as one channel for a monophonic recording, e.g., mono, stereo, quadraphonic, surround.	http://id.loc.gov/ontologies/bibframe/SoundCharacteristic
http://id.loc.gov/ontologies/bibframe/PlaybackCharacteristic	class	http://id.loc.gov/ontologies/bibframe/PlaybackCharacteristic	Special playback characteristics	Equalization system, noise reduction system, etc., used in making an audio recording, e.g., CCIR standard, CX encoded, Dolby.	http://id.loc.gov/ontologies/bibframe/SoundCharacteristic
http://id.loc.gov/ontologies/bibframe/ProjectionCharacteristic	class	http://id.loc.gov/ontologies/bibframe/ProjectionCharacteristic	Projection characteristic	Technical specification relating to the projection of a motion picture film.	
http://id.loc.gov/ontologies/bibframe/PresentationFormat	class	http://id.loc.gov/ontologies/bibframe/PresentationFormat	Presentation format	Format used in the production of a projected image, e.g., Cinerama, IMAX.	http://id.loc.gov/ontologies/bibframe/ProjectionCharacteristic
http://id.loc.gov/ontologies/bibframe/ProjectionSpeed	class	http://id.loc.gov/ontologies/bibframe/ProjectionSpeed	Projection speed	Speed at which a projected carrier must be operated to produce the moving image intended, e.g., 20 fps.	http://id.loc.gov/ontologies/bibframe/ProjectionCharacteristic
http://id.loc.gov/ontologies/bibframe/VideoCharacteristic	class	http://id.loc.gov/ontologies/bibframe/VideoCharacteristic	Video characteristic	Technical specification relating to the encoding of video images in a resource.	
http://id.loc.gov/ontologies/bibframe/VideoFormat	class	http://id.loc.gov/ontologies/bibframe/VideoFormat	Video format	Standard, etc., used to encode the analog video content of a resource, e.g., Beta, 8mm.	http://id.loc.gov/ontologies/bibframe/VideoCharacteristic
http://id.loc.gov/ontologies/bibframe/BroadcastStandard	class	http://id.loc.gov/ontologies/bibframe/BroadcastStandard	Broadcast standard	System used to format a video resource for television broadcast, e.g., HDTV, PAL.	http://id.loc.gov/ontologies/bibframe/VideoCharacteristic
http://id.loc.gov/ontologies/bibframe/DigitalCharacteristic	class	http://id.loc.gov/ontologies/bibframe/DigitalCharacteristic	Digital characteristic	Technical specification relating to the digital encoding of text, image, audio, video, and other types of data in a resource.	
http://id.loc.gov/ontologies/bibframe/FileType	class	http://id.loc.gov/ontologies/bibframe/FileType	File type	General type of data content encoded in a computer file, e.g., text file, audio file.	http://id.loc.gov/ontologies/bibframe/DigitalCharacteristic
http://id.loc.gov/ontologies/bibframe/EncodingFormat	class	http://id.loc.gov/ontologies/bibframe/EncodingFormat	Encoding format	Schema, standard, etc., used to encode the digital content of a resource, e.g., MP3, XML, JPEG.	http://id.loc.gov/ontologies/bibframe/DigitalCharacteristic
http://id.loc.gov/ontologies/bibframe/FileSize	class	http://id.loc.gov/ontologies/bibframe/FileSize	File size	Number of bytes in a digital file, e.g., 162 KB.	http://id.loc.gov/ontologies/bibframe/DigitalCharacteristic
